#berlin_kappa
-3.6592079;-124.2470899;-0.0357981
-0.6745095;-124.3132505;-0.0265312
2.3049977;-124.6318983;-0.0225090
5.2753654;-125.1478879;-0.0137913
8.2326452;-125.8060741;-0.0092572
11.1728889;-126.5513116;-0.0030042
14.0923625;-127.3296282;-0.0012215
16.9919954;-128.1125838;0.0001934
19.8772384;-128.8964917;0.0002427
22.7537282;-129.6786824;0.0005046
25.6271013;-130.4564866;0.0005754
28.5029945;-131.2272347;0.0002252
31.3868803;-131.9883762;0.0000184
34.2805680;-132.7400135;-0.0000862
37.1822621;-133.4848599;-0.0001871
40.0900149;-134.2257388;-0.0003735
43.0018786;-134.9654735;-0.0004725
45.9159058;-135.7068876;-0.0006718
48.8301485;-136.4528044;-0.0007717
51.7426592;-137.2060475;-0.0009664
54.6514902;-137.9694401;-0.0010612
57.5546938;-138.7458059;-0.0012395
60.4503222;-139.5379681;-0.0013251
63.3364279;-140.3487502;-0.0013722
66.2110670;-141.1809692;-0.0013303
69.0737594;-142.0350435;-0.0009813
71.9276689;-142.9054197;-0.0006331
74.7765170;-143.7856306;0.0000172
77.6240250;-144.6692088;0.0003451
80.4739144;-145.5496871;0.0010120
83.3299066;-146.4205982;0.0013548
86.1957231;-147.2754749;0.0020816
89.0750852;-148.1078499;0.0024657
91.9717145;-148.9112559;0.0032809
94.8893323;-149.6792257;0.0040565
97.8316600;-150.4052919;0.0146472
100.8023971;-151.0828832;0.0246402
103.7953533;-151.6587852;0.0410286
106.7789051;-151.9598286;0.0501119
109.7173966;-151.7938261;0.0643512
112.5620999;-150.9958453;0.0770804
115.1726468;-149.5920284;0.0834044
117.3694620;-147.6902651;0.0781686
118.9975437;-145.3954323;0.0608442
120.0747938;-142.7891689;0.0554579
120.6929329;-139.9431934;0.0511271
120.9439577;-136.9291868;0.0326076
120.9198652;-133.8188304;0.0152830
120.7126520;-130.6838052;0.0093915
120.4115339;-127.5886126;-0.0022267
120.0862327;-124.5474263;-0.0075133
119.7981308;-121.5528904;-0.0160318
119.6085792;-118.5975678;-0.0198337
119.5789290;-115.6740214;-0.0255394
119.7705310;-112.7748140;-0.0263826
120.2360362;-109.8938796;-0.0258384
120.9661040;-107.0349207;-0.0248170
121.9244862;-104.2058802;-0.0216747
123.0748256;-101.4147181;-0.0196269
124.3807649;-98.6693945;-0.0150059
125.8059467;-95.9778693;-0.0129407
127.3167246;-93.3470159;-0.0099393
128.8990864;-90.7758354;-0.0091188
130.5476666;-88.2598624;-0.0079634
132.2571375;-85.7946166;-0.0074260
134.0221711;-83.3756173;-0.0064448
135.8374395;-80.9983840;-0.0059789
137.6976151;-78.6584364;-0.0050864
139.5973698;-76.3512939;-0.0046490
141.5313759;-74.0724759;-0.0037858
143.4943054;-71.8175021;-0.0033512
145.4808306;-69.5818920;-0.0025084
147.4856236;-67.3611649;-0.0020708
149.5034275;-65.1509008;-0.0012871
151.5309562;-62.9483527;-0.0011025
153.5671030;-60.7526240;-0.0009374
155.6108739;-58.5629138;-0.0008479
157.6612750;-56.3784214;-0.0006720
159.7173124;-54.1983460;-0.0005832
161.7779921;-52.0218868;-0.0004053
163.8423202;-49.8482431;-0.0003160
165.9093028;-47.6766139;-0.0001376
167.9779459;-45.5061985;-0.0000474
170.0472557;-43.3361961;0.0001021
172.1162381;-41.1658060;0.0001335
174.1839158;-38.9942409;0.0001469
176.2498001;-36.8211135;0.0001527
178.3139587;-34.6464922;0.0001432
180.3764897;-32.4704703;0.0001400
182.4374911;-30.2931407;0.0001328
184.4970609;-28.1145968;0.0001293
186.5552972;-25.9349315;0.0001222
188.6122980;-23.7542382;0.0001187
190.6681613;-21.5726098;0.0001117
192.7229852;-19.3901396;0.0001082
194.7768676;-17.2069206;0.0001012
196.8299067;-15.0230462;0.0000977
198.8822005;-12.8386093;0.0000907
200.9338469;-10.6537031;0.0000872
202.9849441;-8.4684209;0.0000802
205.0355900;-6.2828556;0.0000768
207.0858827;-4.0971006;0.0000698
209.1359202;-1.9112488;0.0000663
211.1858006;0.2746065;0.0000594
213.2356218;2.4603721;0.0000559
215.2854820;4.6459550;0.0000490
217.3354791;6.8312621;0.0000455
219.3857112;9.0162000;0.0000387
221.4362763;11.2006758;0.0000351
223.4872725;13.3845962;0.0000208
225.5387856;15.5678851;0.0000102
227.5908649;17.7505172;-0.0000105
229.6435530;19.9324770;-0.0000210
231.6968921;22.1137490;-0.0000418
233.7509247;24.2943175;-0.0000522
235.8056932;26.4741671;-0.0000731
237.8612399;28.6532823;-0.0000835
239.9176074;30.8316474;-0.0001044
241.9748380;33.0092469;-0.0001148
244.0329740;35.1860652;-0.0001357
246.0920580;37.3620869;-0.0001462
248.1521323;39.5372964;-0.0001671
250.2132393;41.7116781;-0.0001776
252.2754214;43.8852164;-0.0001985
254.3387210;46.0578960;-0.0002090
256.4031806;48.2297011;-0.0002300
258.4688425;50.4006162;-0.0002405
260.5357492;52.5706258;-0.0002615
262.6039430;54.7397144;-0.0002720
264.6734663;56.9078664;-0.0002930
266.7443616;59.0750662;-0.0003062
268.8166713;61.2412983;-0.0003674
270.8904377;63.4065472;-0.0004375
272.9657033;65.5707973;-0.0005913
275.0425439;67.7339909;-0.0006388
277.1213380;69.8956863;-0.0007202
279.2026260;72.0552378;-0.0007625
281.2869495;74.2119974;-0.0008461
283.3748501;76.3653172;-0.0008879
285.4668696;78.5145495;-0.0009713
287.5635496;80.6590463;-0.0010129
289.6654318;82.7981598;-0.0010957
291.7730579;84.9312422;-0.0011370
293.8869695;87.0576455;-0.0012193
296.0077084;89.1767219;-0.0012603
298.1358161;91.2878235;-0.0013420
300.2718345;93.3903025;-0.0013827
302.4163051;95.4835111;-0.0014639
304.5697696;97.5668012;-0.0015044
306.7327698;99.6395252;-0.0015854
308.9058473;101.7010351;-0.0016259
311.0895437;103.7506831;-0.0017071
313.2844008;105.7878213;-0.0017478
315.4909602;107.8118018;-0.0018298
317.7097636;109.8219768;-0.0018709
319.9413527;111.8176984;-0.0019117
322.1862692;113.7983188;-0.0019916
324.4450546;115.7631901;-0.0020192
326.7182426;117.7116726;-0.0020670
329.0060062;119.6434827;-0.0020885
331.3080268;121.5588232;-0.0020759
333.6239505;123.4579318;-0.0020722
335.9534231;125.3410463;-0.0020634
338.2960906;127.2084043;-0.0020592
340.6515989;129.0602437;-0.0020508
343.0195941;130.8968022;-0.0020466
345.3997221;132.7183175;-0.0020380
347.7916288;134.5250274;-0.0020337
350.1949603;136.3171696;-0.0020249
352.6093623;138.0949818;-0.0020204
355.0344810;139.8587018;-0.0020111
357.4699623;141.6085673;-0.0020063
359.9154521;143.3448161;-0.0019964
362.3705964;145.0676859;-0.0019913
364.8350412;146.7774144;-0.0019806
367.3084323;148.4742395;-0.0019752
369.7904158;150.1583988;-0.0019638
372.2806377;151.8301300;-0.0019580
374.7787438;153.4896710;-0.0019458
377.2843802;155.1372594;-0.0019396
379.7971928;156.7731330;-0.0019266
382.3168275;158.3975296;-0.0019202
384.8429303;160.0106868;-0.0018800
387.3752408;161.6127665;-0.0018251
389.9138461;163.2036481;-0.0017176
392.4589139;164.7831458;-0.0016639
395.0106121;166.3510735;-0.0015573
397.5691084;167.9072452;-0.0015042
400.1345707;169.4514750;-0.0013988
402.7071667;170.9835770;-0.0013464
405.2870643;172.5033650;-0.0012423
407.8744312;174.0106533;-0.0011905
410.4694351;175.5052557;-0.0010879
413.0722441;176.9869864;-0.0010355
415.6830257;178.4556593;-0.0009149
418.3017843;179.9113264;-0.0008808
420.9278958;181.3549540;-0.0007693
423.5605853;182.7877277;-0.0007135
426.1990779;184.2108334;-0.0006009
428.8425985;185.6254569;-0.0005444
431.4903722;187.0327839;-0.0004306
434.1416241;188.4340003;-0.0003736
436.7955792;189.8302919;-0.0002591
439.4514625;191.2228443;-0.0002018
442.1084991;192.6128435;-0.0000872
444.7659140;194.0014751;-0.0000299
447.4229323;195.3899251;0.0000369
450.0787085;196.7795546;0.0000103
452.7321164;198.1724228;-0.0000438
455.3819601;199.5707621;-0.0000725
458.0270440;200.9768050;-0.0002607
460.6661720;202.3927840;-0.0004479
463.2981485;203.8209314;-0.0008778
465.9219833;205.2631442;-0.0007418
468.5391145;206.7173590;-0.0000756
471.1525632;208.1789308;0.0002172
473.7653775;209.6431701;0.0008225
476.3806057;211.1053875;0.0011059
479.0012960;212.5608936;0.0014363
481.6301046;214.0055835;0.0009700
484.2649660;215.4423928;0.0003682
486.9006894;216.8789174;0.0008730
489.5320281;218.3228364;0.0022887
492.1537352;219.7818289;0.0029969
494.7605640;221.2635743;0.0043884
497.3472680;222.7757515;0.0050788
499.9086002;224.3260397;0.0064499
502.4393141;225.9221181;0.0071366
504.9341628;227.5716659;0.0086171
507.3878996;229.2823621;0.0094997
509.7952779;231.0618860;0.0125869
512.1503155;232.9180350;0.0140510
514.4377983;234.8600936;0.0163543
516.6362155;236.8983601;0.0175233
518.7239348;239.0431524;0.0198756
520.6793239;241.3047884;0.0211974
522.4807505;243.6935861;0.0249317
524.1065109;246.2196910;0.0273017
525.5296799;248.8806479;0.0318208
526.7146489;251.6530447;0.0336865
527.6249883;254.5114894;0.0365552
528.2242689;257.4305899;0.0381801
528.4760612;260.3849540;0.0404429
528.3442484;263.3490974;0.0409487
527.8162987;266.2905839;0.0423920
526.9193338;269.1652887;0.0421040
525.6842753;271.9279672;0.0404748
524.1420452;274.5333744;0.0393498
522.3235652;276.9362655;0.0348599
520.2597705;279.0917407;0.0324351
517.9826231;280.9817347;0.0281050
515.5258295;282.6337478;0.0259056
512.9232652;284.0797037;0.0222163
510.2088060;285.3515262;0.0201849
507.4163274;286.4811391;0.0153673
504.5795672;287.5003515;0.0126700
501.7210797;288.4316917;0.0089961
498.8441717;289.2817136;0.0084279
495.9502485;290.0553933;0.0076126
493.0407150;290.7577066;0.0072424
490.1169765;291.3936294;0.0065381
487.1804382;291.9681377;0.0061967
484.2325052;292.4862073;0.0055275
481.2745827;292.9528142;0.0051945
478.3080758;293.3729344;0.0045253
475.3343897;293.7515436;0.0042130
472.3549296;294.0936179;0.0041391
469.3711006;294.4041332;0.0043746
466.3841678;294.6871554;0.0042650
463.3947445;294.9425153;0.0041970
460.4032544;295.1688119;0.0040660
457.4101211;295.3646442;0.0039990
454.4157682;295.5286112;0.0038632
451.4206195;295.6593118;0.0037948
448.4250987;295.7553450;0.0036567
445.4296293;295.8153099;0.0035875
442.4346351;295.8378054;0.0034491
439.4405397;295.8214304;0.0033804
436.4477668;295.7647839;0.0031819
433.4567400;295.6664650;0.0030343
430.4677864;295.5258489;0.0028378
427.4807676;295.3460506;0.0027020
424.4954051;295.1313097;0.0024263
421.5114204;294.8858658;0.0022897
418.5285352;294.6139588;0.0020142
415.5464709;294.3198284;0.0018755
412.5649491;294.0077143;0.0015947
409.5836914;293.6818564;0.0014529
406.6024193;293.3464944;0.0011692
403.6208544;293.0058680;0.0010247
400.6387182;292.6642170;0.0008992
397.6557323;292.3257812;0.0010506
394.6716871;291.9943487;0.0015559
391.6874329;291.6667666;0.0019086
388.7046507;291.3344416;0.0028987
385.7250435;290.9886350;0.0033724
382.7503144;290.6206081;0.0043130
379.7821666;290.2216221;0.0047772
376.8223032;289.7829383;0.0056985
373.8724272;289.2958180;0.0061619
370.9342418;288.7515224;0.0071196
368.0094500;288.1413128;0.0076221
365.0997551;287.4564503;0.0087305
362.2068600;286.6881964;0.0093470
359.3326903;285.8280144;0.0108658
356.4827481;284.8706202;0.0115549
353.6654220;283.8133543;0.0126866
350.8891832;282.6536324;0.0132204
348.1625028;281.3888703;0.0141890
345.4938520;280.0164834;0.0146572
342.8917018;278.5338874;0.0155784
340.3645236;276.9384979;0.0160624
337.9207882;275.2277306;0.0171609
335.5689670;273.3990012;0.0178057
333.3175310;271.4497251;0.0191565
331.1749514;269.3773181;0.0194097
329.1496924;267.1792295;0.0190939
327.2492729;264.8575297;0.0191550
325.4793125;262.4235729;0.0189297
323.8452036;259.8898241;0.0187583
322.3523386;257.2687482;0.0178941
321.0061099;254.5728103;0.0169088
319.8118692;251.8144649;0.0144670
318.7690845;249.0046580;0.0137689
317.8652409;246.1512629;0.0125396
317.0863660;243.2617792;0.0119953
316.4184871;240.3437064;0.0109255
315.8476316;237.4045440;0.0103614
315.3598356;234.4517785;0.0087920
314.9424567;231.4908995;0.0078374
314.5855855;228.5232661;0.0060276
314.2796516;225.5497256;0.0051247
314.0150842;222.5711254;0.0033232
313.7823127;219.5883130;0.0024315
313.5717666;216.6021359;0.0008032
313.3738752;213.6134413;0.0000760
313.1790678;210.6230768;-0.0013453
312.9777738;207.6318898;-0.0020591
312.7604226;204.6407276;-0.0035006
312.5174437;201.6504377;-0.0041566
312.2392662;198.6618676;-0.0050957
311.9171013;195.6760165;-0.0054361
311.5466228;192.6947520;-0.0059598
311.1250870;189.7202492;-0.0062080
310.6497517;186.7546836;-0.0066931
310.1178747;183.8002307;-0.0069303
309.5267140;180.8590658;-0.0073966
308.8735274;177.9333646;-0.0076289
308.1555730;175.0253025;-0.0080977
307.3701084;172.1370550;-0.0083374
306.5143917;169.2707975;-0.0088444
305.5856808;166.4287056;-0.0090474
304.5812334;163.6129547;-0.0091373
303.4989141;160.8255656;-0.0090547
302.3401725;158.0676442;-0.0087418
301.1077712;155.3399618;-0.0085804
299.8044745;152.6432887;-0.0082675
298.4330470;149.9783957;-0.0081113
296.9962529;147.3460534;-0.0077955
295.4968569;144.7470323;-0.0076340
293.9376233;142.1821030;-0.0073005
292.3213165;139.6520361;-0.0071236
290.6507011;137.1576022;-0.0066758
288.9285414;134.6995719;-0.0062906
287.1576018;132.2787158;-0.0053371
285.3406773;129.8957011;-0.0049945
283.4811838;127.5490863;-0.0044706
281.5831174;125.2354605;-0.0042070
279.6504964;122.9513370;-0.0037017
277.6873392;120.6932292;-0.0034517
275.6976640;118.4576505;-0.0029549
273.6854892;116.2411144;-0.0027063
271.6548331;114.0401344;-0.0022060
269.6097141;111.8512238;-0.0019558
267.5541504;109.6708960;-0.0014423
265.4921604;107.4956645;-0.0012029
263.4277624;105.3220427;-0.0005682
261.3648804;103.1466269;-0.0001408
259.3054142;100.9677914;0.0003468
257.2493157;98.7856216;0.0003720
255.1964579;96.6002721;0.0003598
253.1467141;94.4118974;0.0003523
251.0999572;92.2206521;0.0003380
249.0560603;90.0266910;0.0003308
247.0148965;87.8301684;0.0003163
244.9763388;85.6312392;0.0003091
242.9402605;83.4300578;0.0002945
240.9065344;81.2267789;0.0002872
238.8750338;79.0215570;0.0002727
236.8456316;76.8145468;0.0002654
234.8182010;74.6059028;0.0002508
232.7926151;72.3957798;0.0002435
230.7687468;70.1843321;0.0002289
228.7464693;67.9717146;0.0002216
226.7256557;65.7580817;0.0002070
224.7061791;63.5435880;0.0001997
222.6879124;61.3283882;0.0001851
220.6707289;59.1126369;0.0001778
218.6545015;56.8964887;0.0001706
216.6391033;54.6800981;0.0001562
214.6244075;52.4636197;0.0001493
212.6102862;50.2472059;0.0001306
210.5965888;48.0309525;0.0001198
208.5831419;45.8148979;0.0000990
206.5697708;43.5990780;0.0000885
204.5563011;41.3835286;0.0000675
202.5425581;39.1682855;0.0000571
200.5283672;36.9533846;0.0000361
198.5135539;34.7388617;0.0000256
196.4979436;32.5247526;0.0000045
194.4813617;30.3110931;-0.0000060
192.4636337;28.0979191;-0.0000273
190.4445849;25.8852664;-0.0000379
188.4240408;23.6731708;-0.0000593
186.4018269;21.4616682;-0.0000701
184.3777684;19.2507944;-0.0000918
182.3516910;17.0405851;-0.0001027
180.3234199;14.8310764;-0.0001247
178.2927806;12.6223039;-0.0001358
176.2595986;10.4143035;-0.0001583
174.2236992;8.2071110;-0.0001701
172.1849079;6.0007623;-0.0001941
170.1430501;3.7952932;-0.0002131
168.0979513;1.5907395;-0.0006881
166.0494368;-0.6128630;-0.0017106
163.9973176;-2.8154575;-0.0092192
161.9329980;-5.0048128;-0.0117983
159.8253666;-7.1360914;-0.0176475
157.6395820;-9.1590538;-0.0202800
155.3408030;-11.0234610;-0.0262108
152.8941882;-12.6790738;-0.0301154
150.2648964;-14.0756529;-0.0444323
147.4295638;-15.1580732;-0.0527653
144.4503503;-15.8348033;-0.0605007
141.4280221;-15.9978774;-0.0618194
138.4674343;-15.5514850;-0.0760444
135.7024874;-14.4909288;-0.0831508
133.2801864;-12.8526187;-0.0838247
131.3379569;-10.6827431;-0.0807042
129.9422270;-8.0980147;-0.0663151
129.1277096;-5.2466499;-0.0567285
128.9160694;-2.2710517;-0.0508244
129.2338881;0.7303057;-0.0487217
129.9652327;3.6785895;-0.0387516
131.0001257;6.5038083;-0.0320515
132.2738951;9.2003874;-0.0218396
133.7421058;11.7915262;-0.0177827
135.3604171;14.3005576;-0.0098857
137.0844879;16.7508147;-0.0062067
138.8699775;19.1656304;-0.0021146
140.6762142;21.5664258;-0.0012645
142.4899901;23.9603128;-0.0008825
144.3105429;26.3479187;-0.0008431
146.1371718;28.7298386;-0.0007005
147.9691761;31.1066678;-0.0006369
149.8058551;33.4790014;-0.0005058
151.6465083;35.8474345;-0.0004409
153.4904347;38.2125623;-0.0003113
155.3369338;40.5749800;-0.0002467
157.1853049;42.9352828;-0.0001178
159.0348472;45.2940658;-0.0000534
160.8848601;47.6519242;0.0000750
162.7346429;50.0094531;0.0001391
164.5834948;52.3672478;0.0002672
166.4307152;54.7259034;0.0003312
168.2756034;57.0860150;0.0004591
170.1174587;59.4481778;0.0005230
171.9555805;61.8129871;0.0006509
173.7892679;64.1810379;0.0007148
175.6178203;66.5529254;0.0008429
177.4405370;68.9292449;0.0009019
179.2567173;71.3105913;0.0009399
181.0656606;73.6975601;0.0009067
182.8666661;76.0907462;0.0008198
184.6590440;78.4907347;0.0008153
186.4424418;80.8977947;0.0008705
188.2169022;83.3118253;0.0008928
189.9824902;85.7327047;0.0009404
191.7392708;88.1603110;0.0009638
193.4873090;90.5945225;0.0010107
195.2266698;93.0352173;0.0010341
196.9574183;95.4822735;0.0010808
198.6796194;97.9355694;0.0011040
200.3933382;100.3949832;0.0011505
202.0986397;102.8603929;0.0011737
203.7955889;105.3316768;0.0012199
205.4842508;107.8087130;0.0012430
207.1646905;110.2913797;0.0012890
208.8369730;112.7795551;0.0013120
210.5011633;115.2731173;0.0013578
212.1573263;117.7719445;0.0013806
213.8055272;120.2759150;0.0014262
215.4458309;122.7849067;0.0014490
217.0783025;125.2987980;0.0014944
218.7030070;127.8174670;0.0015171
220.3200093;130.3407919;0.0015621
221.9293746;132.8686508;0.0015848
223.5311678;135.4009219;0.0016274
225.1254539;137.9374834;0.0016199
226.7121253;140.4783569;0.0015054
228.2905367;143.0240109;0.0014505
229.8599379;145.5750009;0.0013401
231.4195788;148.1318824;0.0012853
232.9687094;150.6952109;0.0011764
234.5065796;153.2655419;0.0011224
236.0324393;155.8434308;0.0010154
237.5455383;158.4294331;0.0009627
239.0451267;161.0241044;0.0008576
240.5304543;163.6280001;0.0008077
242.0007710;166.2416758;0.0006927
243.4553268;168.8656868;0.0007010
244.8935528;171.5003749;0.0011098
246.3165205;174.1441458;0.0013495
247.7261733;176.7943764;0.0018086
249.1244626;179.4484342;0.0020274
250.5133398;182.1036864;0.0026800
251.8947565;184.7575006;0.0029431
253.2692370;187.4082785;0.0035838
254.6241416;190.0639650;0.0049357
255.9397240;192.7376566;0.0085005
257.1961686;195.4425002;0.0103677
258.3736598;198.1916426;0.0149895
259.4523819;200.9982306;0.0178528
260.4109068;203.8731437;0.0240452
261.2126499;206.8059507;0.0267391
261.8127215;209.7745424;0.0306817
262.1661462;212.7566897;0.0324171
262.2279490;215.7301636;0.0360887
261.9531546;218.6727350;0.0381414
261.2975555;221.5618404;0.0435967
260.2486537;224.3610991;0.0457231
258.8362574;227.0156953;0.0469236
257.0931177;229.4695313;0.0473138
255.0519854;231.6665092;0.0462353
252.7456113;233.5505312;0.0447464
250.2068830;235.0663454;0.0416328
247.4743937;236.1939727;0.0402819
244.5943791;236.9606852;0.0373729
241.6136097;237.3970611;0.0356486
238.5788561;237.5336786;0.0304880
235.5368889;237.4011158;0.0272803
232.5339502;237.0299499;0.0208962
229.5936899;236.4507066;0.0183536
226.7091648;235.6938426;0.0144386
223.8712567;234.7898096;0.0126772
221.0708477;233.7690593;0.0094104
218.2988197;232.6620433;0.0077384
215.5461420;231.4989408;0.0048647
212.8076454;230.2978787;0.0043734
210.0834639;229.0604326;0.0044076
207.3741161;227.7869772;0.0043894
204.6801210;226.4778873;0.0043712
202.0019971;225.1335376;0.0043590
199.3402632;223.7543027;0.0043348
196.6954380;222.3405574;0.0043219
194.0680404;220.8926763;0.0042948
191.4585890;219.4110341;0.0042805
188.8676025;217.8960055;0.0042506
186.2955997;216.3479652;0.0042350
